filename,address,city,state,zipcode,map_year,image_captured_date,image_type,link
2659 Hazel Ave Glenside PA 19038.jpg,2659 Hazel Ave,Glenside,PA,19038,2022 Google,18-Sep,Picture,"https://www.google.com/maps/place/2659+Hazel+Ave,+Glenside,+PA+19038/@40.1139043,-75.1562949,3a,75y,51.6h,90t/data=!3m7!1e1!3m5!1sSO0333KEZ2daxQ_shp21ww!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3DSO0333KEZ2daxQ_shp21ww%26cb_client%3Dsearch.gws-prod.gps%26w%3D86%26h%3D86%26yaw%3D51.59842%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!4m5!3m4!1s0x89c6ba7f35977f97:0xa7f78aca3cca5137!8m2!3d40.1140416!4d-75.1560658"
266 Edge Hill Rd Glenside PA 19038.jpg,266 Edge Hill Rd,Glenside,PA,19038,2022 Google,19-Sep,Picture,"https://www.google.com/maps/place/266+Edge+Hill+Rd,+Glenside,+PA+19038/@40.1106108,-75.1587476,3a,75y,330.79h,90t/data=!3m7!1e1!3m5!1sxbgOIvUgig_XTYdehLQ21A!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3DxbgOIvUgig_XTYdehLQ21A%26cb_client%3Dsearch.gws-prod.gps%26w%3D86%26h%3D86%26yaw%3D330.79016%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!4m5!3m4!1s0x89c6ba79bdf2b2a5:0x7dc07b4ee48f8bf1!8m2!3d40.1108085!4d-75.1588931"
2660 Fernwood Ave Abington PA 19001.jpg,2660 Fernwood Ave,Abington,PA,19001,2022 Google,18-Aug,Picture,"https://www.google.com/maps/place/2660+Fernwood+Ave,+Abington,+PA+19001/@40.1291021,-75.1411841,3a,75y,192.48h,90t/data=!3m7!1e1!3m5!1s_4asHlOy5PW__lS4vclSOA!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3D_4asHlOy5PW__lS4vclSOA%26cb_client%3Dsearch.gws-prod.gps%26w%3D86%26h%3D86%26yaw%3D192.47543%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!4m5!3m4!1s0x89c6b06fb798318b:0x4f51690fb1e43050!8m2!3d40.1288998!4d-75.1412441"
2665 Fox Ave Abington PA 19001.jpg,2665 Fox Ave,Abington,PA,19001,2022 Google,18-Aug,Picture,"https://www.google.com/maps/place/2665+Fox+Ave,+Abington,+PA+19001/@40.1363848,-75.1346329,3a,75y,40.51h,90t/data=!3m7!1e1!3m5!1sxuv-Z3LTvVb3Dy29hDwPAQ!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3Dxuv-Z3LTvVb3Dy29hDwPAQ%26cb_client%3Dsearch.gws-prod.gps%26w%3D86%26h%3D86%26yaw%3D40.510906%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!4m6!3m5!1s0x89c6b014d12a73a7:0x695fecee6b121de9!8m2!3d40.1365106!4d-75.1344941!10e5"
2665 Jenkintown Rd Glenside PA 19038.jpg,2665 Jenkintown Rd,Glenside,PA,19038,2022 Google,19-Sep,Picture,"https://www.google.com/maps/place/2665+Jenkintown+Rd,+Glenside,+PA+19038/@40.1148677,-75.155096,3a,75y,37.43h,90t/data=!3m7!1e1!3m5!1sWLBx1Y4gBD89DhMpW44_kQ!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3DWLBx1Y4gBD89DhMpW44_kQ%26cb_client%3Dsearch.gws-prod.gps%26w%3D86%26h%3D86%26yaw%3D37.434895%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!4m5!3m4!1s0x89c6ba7f6116345f:0x68da4df5b6d536ac!8m2!3d40.1150987!4d-75.1548656"
2666 Barry Ln Huntingdon Valley PA 19006.jpg,2666 Barry Ln,Huntingdon Valley,PA,19006,2022 Google,22-Jun,Picture,"https://www.google.com/maps/place/2666+Barry+Ln,+Huntingdon+Valley,+PA+19006/@40.1201232,-75.0492009,3a,75y,4.49h,90t/data=!3m7!1e1!3m5!1sX4XFTMJL-8_tXZfrzbmB8w!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3DX4XFTMJL-8_tXZfrzbmB8w%26cb_client%3Dsearch.gws-prod.gps%26w%3D86%26h%3D86%26yaw%3D4.489768%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!4m6!3m5!1s0x89c6b23cac4d070f:0x6a7e9af845d68d19!8m2!3d40.1203083!4d-75.0491819!10e5"
2666 Pine Rd Huntingdon Valley PA 19006.jpg,2666 Pine Rd,Huntingdon Valley,PA,19006,2022 Google,22-Jun,Picture,"https://www.google.com/maps/place/2666+Pine+Rd,+Huntingdon+Valley,+PA+19006/@40.1191932,-75.047462,3a,75y,297.25h,90t/data=!3m7!1e1!3m5!1sUE2Z3whq4raJuJ8ttdtx_g!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3DUE2Z3whq4raJuJ8ttdtx_g%26cb_client%3Dsearch.gws-prod.gps%26w%3D86%26h%3D86%26yaw%3D297.2528%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!4m6!3m5!1s0x89c6b23b66e766e5:0xa94114bc46949560!8m2!3d40.1192943!4d-75.0477216!10e5"
2667 Jenkintown Rd Glenside PA 19038.jpg,2667 Jenkintown Rd,Glenside,PA,19038,2022 Google,19-Sep,Picture,"https://www.google.com/maps/place/2667+Jenkintown+Rd,+Glenside,+PA+19038/@40.1149287,-75.1551857,3a,75y,43.01h,90t/data=!3m7!1e1!3m5!1s-hq7EMk24z2G6TGNQ4cRbA!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3D-hq7EMk24z2G6TGNQ4cRbA%26cb_client%3Dsearch.gws-prod.gps%26w%3D86%26h%3D86%26yaw%3D43.006275%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!4m5!3m4!1s0x89c6ba7f614b053f:0xe91137395811ca5b!8m2!3d40.1151609!4d-75.1549058"
267 Byberry Rd Huntingdon Valley PA 19006.jpg,267 Byberry Rd,Huntingdon Valley,PA,19006,2022 Google,19-Oct,Picture,"https://www.google.com/maps/place/267+Byberry+Rd,+Huntingdon+Valley,+PA+19006/@40.1351296,-75.0347131,3a,75y,56.43h,90t/data=!3m7!1e1!3m5!1sslPnPrMH-vRG6PwIakxfjw!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3DslPnPrMH-vRG6PwIakxfjw%26cb_client%3Dsearch.gws-prod.gps%26w%3D86%26h%3D86%26yaw%3D56.431324%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!4m6!3m5!1s0x89c6b27253a1bb91:0x4f6fffea26ff6c3c!8m2!3d40.1352398!4d-75.0344871!10e5"
267 Gravel Hill Rd Huntingdon Valley PA 19006.jpg,267 Gravel Hill Rd,Huntingdon Valley,PA,19006,2022 Google,19-Aug,Picture,"https://www.google.com/maps/place/267+Gravel+Hill+Rd,+Huntingdon+Valley,+PA+19006/@40.1574415,-75.0331102,3a,75y,144.15h,90t/data=!3m7!1e1!3m5!1s-X-_du-BAhYHpZMslDxGEQ!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3D-X-_du-BAhYHpZMslDxGEQ%26cb_client%3Dsearch.gws-prod.gps%26w%3D86%26h%3D86%26yaw%3D144.1486%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!4m5!3m4!1s0x89c6ad93f1cc534d:0x6b452b9751958230!8m2!3d40.1571763!4d-75.0328556"
2671 Huntingdon Pike Huntingdon Valley PA 19006.jpg,2671 Huntingdon Pike,Huntingdon Valley,PA,19006,2022 Google,22-Jun,Picture,"https://www.google.com/maps/place/2671+Huntingdon+Pike,+Huntingdon+Valley,+PA+19006/@40.1271004,-75.0623113,3a,75y,72.36h,90t/data=!3m7!1e1!3m5!1sQHM8oVynP1CsMjErMwVbaw!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3DQHM8oVynP1CsMjErMwVbaw%26cb_client%3Dsearch.gws-prod.gps%26w%3D86%26h%3D86%26yaw%3D72.363556%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!4m6!3m5!1s0x89c6b1f55ac7776d:0x7f0a02333f44a179!8m2!3d40.1272212!4d-75.0618676!10e5"
2678 Barry Ln Huntingdon Valley PA 19006.jpg,2678 Barry Ln,Huntingdon Valley,PA,19006,2022 Google,22-Jun,Picture,"https://www.google.com/maps/place/2678+Barry+Ln,+Huntingdon+Valley,+PA+19006/@40.1202277,-75.0487442,3a,75y,337.98h,90t/data=!3m7!1e1!3m5!1soCkxhaCPC46_UPffQ-rWfQ!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3DoCkxhaCPC46_UPffQ-rWfQ%26cb_client%3Dsearch.gws-prod.gps%26w%3D86%26h%3D86%26yaw%3D337.98242%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!4m6!3m5!1s0x89c6b23cb02a0fb1:0xb38c67c9cfd607a2!8m2!3d40.1204003!4d-75.0488396!10e5"
2678 Pine Rd Huntingdon Valley PA 19006.jpg,2678 Pine Rd,Huntingdon Valley,PA,19006,2022 Google,22-Jun,Picture,"https://www.google.com/maps/place/2678+Pine+Rd,+Huntingdon+Valley,+PA+19006/@40.1193842,-75.0473138,3a,75y,292.94h,90t/data=!3m7!1e1!3m5!1swFPAoNuzUWZqj3-MVj3-gg!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3DwFPAoNuzUWZqj3-MVj3-gg%26cb_client%3Dsearch.gws-prod.gps%26w%3D86%26h%3D86%26yaw%3D292.94357%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!4m6!3m5!1s0x89c6b23b6235f9bd:0xe87ea8d27795d02a!8m2!3d40.1194719!4d-75.0475847!10e5"
268 Byberry Rd Huntingdon Valley PA 19006.jpg,268 Byberry Rd,Huntingdon Valley,PA,19006,2022 Google,19-Oct,Picture,"https://www.google.com/maps/place/268+Byberry+Rd,+Huntingdon+Valley,+PA+19006/@40.1351296,-75.0347131,3a,75y,217.24h,90t/data=!3m7!1e1!3m5!1sslPnPrMH-vRG6PwIakxfjw!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3DslPnPrMH-vRG6PwIakxfjw%26cb_client%3Dsearch.gws-prod.gps%26w%3D86%26h%3D86%26yaw%3D217.2445%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!4m6!3m5!1s0x89c6b27292970279:0xb6236fb1de4d8455!8m2!3d40.1342328!4d-75.0356053!10e5"
268 Gravel Hill Rd Huntingdon Valley PA 19006.jpg,268 Gravel Hill Rd,Huntingdon Valley,PA,19006,2022 Google,19-Aug,Picture,"https://www.google.com/maps/place/268+Gravel+Hill+Rd,+Huntingdon+Valley,+PA+19006/@40.1574415,-75.0331102,3a,75y,307.88h,90t/data=!3m7!1e1!3m5!1s-X-_du-BAhYHpZMslDxGEQ!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3D-X-_du-BAhYHpZMslDxGEQ%26cb_client%3Dsearch.gws-prod.gps%26w%3D86%26h%3D86%26yaw%3D307.8765%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!4m5!3m4!1s0x89c6ad93f4c85673:0x2db63c3cbed5350d!8m2!3d40.1575832!4d-75.0333462"
268 Pepper Rd Huntingdon Valley PA 19006.jpg,268 Pepper Rd,Huntingdon Valley,PA,19006,2022 Google,22-Jun,Picture,"https://www.google.com/maps/place/268+Pepper+Rd,+Huntingdon+Valley,+PA+19006/@40.1104411,-75.0639333,3a,75y,217.61h,90t/data=!3m7!1e1!3m5!1s2c6Ovhygm4Jb_wHRDibOFQ!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3D2c6Ovhygm4Jb_wHRDibOFQ%26cb_client%3Dsearch.gws-prod.gps%26w%3D86%26h%3D86%26yaw%3D217.61395%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!4m6!3m5!1s0x89c6b1811de995cb:0xd2da073bd5d020a1!8m2!3d40.1102042!4d-75.0641719!10e5"
269 Coachlight Ter Huntingdon Valley PA 19006.jpg,269 Coachlight Ter,Huntingdon Valley,PA,19006,2022 Google,18-Aug,Picture,"https://www.google.com/maps/place/269+Coachlight+Terrace,+Huntingdon+Valley,+PA+19006/@40.1367018,-75.033198,3a,75y,48.52h,90t/data=!3m7!1e1!3m5!1s0-KOIAzz94g2oh6Ga_lDuQ!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3D0-KOIAzz94g2oh6Ga_lDuQ%26cb_client%3Dsearch.gws-prod.gps%26w%3D86%26h%3D86%26yaw%3D48.520878%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!4m6!3m5!1s0x89c6b273eebe1863:0xb498cad0f476b09b!8m2!3d40.1368743!4d-75.0329354!10e5"
269 Madison Rd Huntingdon Valley PA 19006.jpg,269 Madison Rd,Huntingdon Valley,PA,19006,2022 Google,22-Jun,Picture,"https://www.google.com/maps/place/269+Madison+Rd,+Huntingdon+Valley,+PA+19006/@40.1121243,-75.0626457,3a,75y,113.6h,90t/data=!3m7!1e1!3m5!1sRK5qZ9KNWSY9oAZ3q88NZg!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3DRK5qZ9KNWSY9oAZ3q88NZg%26cb_client%3Dsearch.gws-prod.gps%26w%3D86%26h%3D86%26yaw%3D113.59963%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!4m6!3m5!1s0x89c6b18749211741:0xe2e9114c366e2852!8m2!3d40.1120165!4d-75.0623239!10e5"
269 Maple Ave Abington PA 19001.jpg,269 Maple Ave,Abington,PA,19001,2022 Google,18-Sep,Picture,"https://www.google.com/maps/place/269+Maple+Ave,+Glenside,+PA+19038/@40.1126101,-75.1630616,3a,75y,130.62h,90t/data=!3m7!1e1!3m5!1s96fRTWlWwbPqFl3sv3zG6g!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3D96fRTWlWwbPqFl3sv3zG6g%26cb_client%3Dsearch.gws-prod.gps%26w%3D86%26h%3D86%26yaw%3D130.62003%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!4m5!3m4!1s0x89c6ba7bac04632f:0xdfee10fab4cbf9c6!8m2!3d40.1125071!4d-75.1629061"
269 Red Lion Rd Huntingdon Valley PA 19006.jpg,269 Red Lion Rd,Huntingdon Valley,PA,19006,2022 Google,22-Jun,Picture,"https://www.google.com/maps/place/269+Red+Lion+Rd,+Huntingdon+Valley,+PA+19006/@40.1177937,-75.0550563,3a,75y,76.45h,90t/data=!3m7!1e1!3m5!1sR9N3xCGTZ1gJ_4V1hKHUQQ!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3DR9N3xCGTZ1gJ_4V1hKHUQQ%26cb_client%3Dsearch.gws-prod.gps%26w%3D86%26h%3D86%26yaw%3D76.45139%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!4m6!3m5!1s0x89c6b225d3934e1d:0xaab0700b8ef5671a!8m2!3d40.1178373!4d-75.0547947!10e5"
2690 Barry Ln Huntingdon Valley PA 19006.jpg,2690 Barry Ln,Huntingdon Valley,PA,19006,2022 Google,22-Jun,Picture,"https://www.google.com/maps/place/2690+Barry+Ln,+Huntingdon+Valley,+PA+19006/@40.1202567,-75.0485751,3a,75y,0.09h,90t/data=!3m7!1e1!3m5!1srEVhn7KLf7xdgJGFM1QoYg!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3DrEVhn7KLf7xdgJGFM1QoYg%26cb_client%3Dsearch.gws-prod.gps%26w%3D86%26h%3D86%26yaw%3D0.09441859%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!4m6!3m5!1s0x89c6b23cbac26dc9:0x8911880ad533f679!8m2!3d40.1204715!4d-75.0485753!10e5"
2690 Pine Rd Huntingdon Valley PA 19006.jpg,2690 Pine Rd,Huntingdon Valley,PA,19006,2022 Google,22-Jun,Picture,"https://www.google.com/maps/place/2690+Pine+Rd,+Huntingdon+Valley,+PA+19006/@40.119541,-75.0471933,3a,75y,311.91h,90t/data=!3m7!1e1!3m5!1sawdASsXDK3EUvbz5OYpakg!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3DawdASsXDK3EUvbz5OYpakg%26cb_client%3Dsearch.gws-prod.gps%26w%3D86%26h%3D86%26yaw%3D311.9149%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!4m6!3m5!1s0x89c6b23c9d057cd1:0xb289812910e666a2!8m2!3d40.1196827!4d-75.0474022!10e5"
2696 Huntingdon Pike Huntingdon Valley PA 19006.jpg,2696 Huntingdon Pike,Huntingdon Valley,PA,19006,2022 Google,22-Jun,Picture,"https://www.google.com/maps/place/2696+Huntingdon+Pike,+Huntingdon+Valley,+PA+19006/@40.1281939,-75.0621664,3a,75y,309.59h,90t/data=!3m7!1e1!3m5!1s4OFLK8-MMSL5bBpzR8RPOA!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3D4OFLK8-MMSL5bBpzR8RPOA%26cb_client%3Dsearch.gws-prod.gps%26w%3D86%26h%3D86%26yaw%3D309.59415%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!4m6!3m5!1s0x89c6b1f56c4da7eb:0x530fda8a7b8b4f71!8m2!3d40.1283046!4d-75.0623695!10e5"
27 Bells Mill Rd Glenside PA 19038.jpg,27 Bells Mill Rd,Glenside,PA,19038,2022 Google,19-Oct,Picture,"https://www.google.com/maps/place/27+Bells+Mill+Rd,+Glenside,+PA+19038/@40.0878691,-75.2106949,3a,75y,71.88h,90t/data=!3m7!1e1!3m5!1sGQgPTxRk6Y9j03hroNAIsw!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3DGQgPTxRk6Y9j03hroNAIsw%26cb_client%3Dsearch.gws-prod.gps%26w%3D86%26h%3D86%26yaw%3D71.877495%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!4m5!3m4!1s0x89c6bbd79150be9b:0xa0b468c9f8ff73e4!8m2!3d40.0881383!4d-75.2107614"
