filename,address,city,state,zipcode,map_year,image_captured_date,image_type,link
521 Fox Rd Glenside PA 19038.jpg,521 Fox Rd,Glenside,PA,19038,2022 Google,18-Oct,Picture,"https://www.google.com/maps/place/521+Fox+Rd,+Glenside,+PA+19038/@40.1008024,-75.168227,3a,75y,40.89h,90t/data=!3m7!1e1!3m5!1shwiDZAWd2HmcG6xj7E3hTQ!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3DhwiDZAWd2HmcG6xj7E3hTQ%26cb_client%3Dsearch.gws-prod.gps%26w%3D86%26h%3D86%26yaw%3D40.890865%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!4m5!3m4!1s0x89c6ba6d39f17089:0x73e7de685778d47f!8m2!3d40.1009946!4d-75.1680133"
521 General Patterson Dr Glenside PA 19038.jpg,521 General Patterson Dr,Glenside,PA,19038,2022 Google,19-Sep,Picture,"https://www.google.com/maps/place/521+General+Patterson+Dr,+Glenside,+PA+19038/@40.0958154,-75.164878,3a,75y,261.26h,90t/data=!3m7!1e1!3m5!1sBY9UhkK1Dswjqjhf2d-Hdg!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3DBY9UhkK1Dswjqjhf2d-Hdg%26cb_client%3Dsearch.gws-prod.gps%26w%3D86%26h%3D86%26yaw%3D261.26382%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!4m5!3m4!1s0x89c6ba0def1c76ab:0x3c15fd35e32974e8!8m2!3d40.0957751!4d-75.1652317"
521 Hillcrest Ave Glenside PA 19038.jpg,521 Hillcrest Ave,Glenside,PA,19038,2022 Google,18-Aug,Picture,"https://www.google.com/maps/place/521+Hillcrest+Ave,+Glenside,+PA+19038/@40.1076333,-75.1418004,3a,75y,130.08h,90t/data=!3m7!1e1!3m5!1skkBJhRKgrc2k_3wCUrvoNw!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3DkkBJhRKgrc2k_3wCUrvoNw%26cb_client%3Dsearch.gws-prod.gps%26w%3D86%26h%3D86%26yaw%3D130.08064%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!4m5!3m4!1s0x89c6b08fe7cbe725:0x37043d49a54651f8!8m2!3d40.107483!4d-75.141565"
521 Long Ln Huntingdon Valley PA 19006.jpg,521 Long Ln,Huntingdon Valley,PA,19006,2022 Google,18-Aug,Picture,"https://www.google.com/maps/place/521+Long+Ln,+Huntingdon+Valley,+PA+19006/@40.1437578,-75.0389258,3a,75y,41.9h,90t/data=!3m7!1e1!3m5!1smIBUfRkZtItF11NI5BYmpA!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3DmIBUfRkZtItF11NI5BYmpA%26cb_client%3Dsearch.gws-prod.gps%26w%3D86%26h%3D86%26yaw%3D41.897057%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!4m6!3m5!1s0x89c6adf55b010c61:0x4c4dae35d6e8c2b!8m2!3d40.1440029!4d-75.0386401!10e5"
521 Melody Ln Glenside PA 19038.jpg,521 Melody Ln,Glenside,PA,19038,2022 Google,18-Aug,Picture,"https://www.google.com/maps/place/521+Melody+Ln,+Glenside,+PA+19038/@40.104451,-75.1376443,3a,75y,144.91h,90t/data=!3m7!1e1!3m5!1s5cwdtZAuOxZ2Ewesf_pxPA!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3D5cwdtZAuOxZ2Ewesf_pxPA%26cb_client%3Dsearch.gws-prod.gps%26w%3D86%26h%3D86%26yaw%3D144.90932%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!4m5!3m4!1s0x89c6b0918440b8e5:0xaa8d52de1c09d7b0!8m2!3d40.1042938!4d-75.1375043"
521 Monroe Ave Glenside PA 19038.jpg,521 Monroe Ave,Glenside,PA,19038,2022 Google,18-Sep,Picture,"https://www.google.com/maps/place/521+Monroe+Ave,+Glenside,+PA+19038/@40.1155764,-75.1572757,3a,75y,120.22h,90t/data=!3m7!1e1!3m5!1sVthepjzqflUWRr7DPJnm2g!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3DVthepjzqflUWRr7DPJnm2g%26cb_client%3Dsearch.gws-prod.gps%26w%3D86%26h%3D86%26yaw%3D120.219795%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!4m5!3m4!1s0x89c6ba7f19435f13:0x9744545b7e1c5106!8m2!3d40.1154588!4d-75.1570234"
521 Montier Rd Glenside PA 19038.jpg,521 Montier Rd,Glenside,PA,19038,2022 Google,18-Oct,Picture,"https://www.google.com/maps/place/521+Montier+Rd,+Glenside,+PA+19038/@40.1034593,-75.1632131,3a,75y,15.1h,90t/data=!3m7!1e1!3m5!1s3xaAeAUBUifUVXsoHj8e9Q!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3D3xaAeAUBUifUVXsoHj8e9Q%26cb_client%3Dsearch.gws-prod.gps%26w%3D86%26h%3D86%26yaw%3D15.098815%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!4m5!3m4!1s0x89c6ba73cb0dc997:0x561c4c5d9cf58fb8!8m2!3d40.1036868!4d-75.1631341"
521 Penn Ave Glenside PA 19038.jpg,521 Penn Ave,Glenside,PA,19038,2022 Google,18-Sep,Picture,"https://www.google.com/maps/place/521+Penn+Ave,+Glenside,+PA+19038/@40.1192943,-75.1623277,3a,75y,113.76h,90t/data=!3m7!1e1!3m5!1sW0r7-7uSXzqk4N6Z5U8YnQ!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3DW0r7-7uSXzqk4N6Z5U8YnQ%26cb_client%3Dsearch.gws-prod.gps%26w%3D86%26h%3D86%26yaw%3D113.75939%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!4m5!3m4!1s0x89c6ba7d8c4381d1:0x8d74af572e0ede3b!8m2!3d40.119212!4d-75.162074"
521 Pheasant Dr Huntingdon Valley PA 19006.jpg,521 Pheasant Dr,Huntingdon Valley,PA,19006,2022 Google,12-Sep,Picture,"https://www.google.com/maps/place/521+Pheasant+Dr,+Huntingdon+Valley,+PA+19006/@40.1419731,-75.0386004,3a,75y,359.36h,90t/data=!3m7!1e1!3m5!1sS-mpyXdnMUzzL4hZIBKhUA!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3DS-mpyXdnMUzzL4hZIBKhUA%26cb_client%3Dsearch.gws-prod.gps%26w%3D86%26h%3D86%26yaw%3D359.36456%26pitch%3D0%26thumbfov%3D100!7i13312!8i6656!4m6!3m5!1s0x89c6b20ab8fa977f:0x6509c39a0bd38df3!8m2!3d40.1423763!4d-75.0386173!10e5"
521 Station Ave Glenside PA 19038.jpg,521 Station Ave,Glenside,PA,19038,2022 Google,19-Sep,Picture,"https://www.google.com/maps/place/521+Station+Ave,+Glenside,+PA+19038/@40.1031063,-75.1794923,3a,75y,307.6h,90t/data=!3m7!1e1!3m5!1s-6BxQJ7snQTtM5J_zTTJcA!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3D-6BxQJ7snQTtM5J_zTTJcA%26cb_client%3Dsearch.gws-prod.gps%26w%3D86%26h%3D86%26yaw%3D307.59778%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!4m5!3m4!1s0x89c6ba404234daf5:0x2749aeeb3104187!8m2!3d40.103273!4d-75.1797775"
521 Tennis Ave Glenside PA 19038.jpg,521 Tennis Ave,Glenside,PA,19038,2022 Google,18-Sep,Picture,"https://www.google.com/maps/place/521+Tennis+Ave,+Glenside,+PA+19038/@40.1182014,-75.1609911,3a,75y,109.62h,90t/data=!3m7!1e1!3m5!1s_9Nvs95haIsvMgTKR53KjA!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3D_9Nvs95haIsvMgTKR53KjA%26cb_client%3Dsearch.gws-prod.gps%26w%3D86%26h%3D86%26yaw%3D109.62348%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!4m5!3m4!1s0x89c6ba7ddde7ffb3:0xee3cfa1dcf20cdc1!8m2!3d40.1181396!4d-75.1607628"
521 Twickenham Rd Glenside PA 19038.jpg,521 Twickenham Rd,Glenside,PA,19038,2022 Google,19-Sep,Picture,"https://www.google.com/maps/place/521+Twickenham+Rd,+Glenside,+PA+19038/@40.1002032,-75.1689788,3a,75y,38.72h,90t/data=!3m7!1e1!3m5!1sN0mwLgykJG1scNtDqkKZ1A!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3DN0mwLgykJG1scNtDqkKZ1A%26cb_client%3Dsearch.gws-prod.gps%26w%3D86%26h%3D86%26yaw%3D38.720318%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!4m5!3m4!1s0x89c6ba12d4a6a0bf:0xde6ee8029db2dfc3!8m2!3d40.1003908!4d-75.1687885"
521 W Waverly Rd Glenside PA 19038.jpg,521 W Waverly Rd,Glenside,PA,19038,2022 Google,19-Sep,Picture,"https://www.google.com/maps/place/521+W+Waverly+Rd,+Glenside,+PA+19038/@40.097253,-75.1669932,3a,75y,305.61h,90t/data=!3m7!1e1!3m5!1ssJgCSsHoYfbP2mRsA9zANA!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3DsJgCSsHoYfbP2mRsA9zANA%26cb_client%3Dsearch.gws-prod.gps%26w%3D86%26h%3D86%26yaw%3D305.6078%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!4m5!3m4!1s0x89c6ba1266a6b86f:0xb6fa6c35a2fe49e7!8m2!3d40.0974196!4d-75.1673293"
521 Welsh Rd Huntingdon Valley PA 19006.jpg,521 Welsh Rd,Huntingdon Valley,PA,19006,2022 Google,22-Jun,Picture,"https://www.google.com/maps/place/521+Welsh+Rd,+Huntingdon+Valley,+PA+19006/@40.1159066,-75.0670102,3a,75y,7.11h,90t/data=!3m7!1e1!3m5!1sLIYo6Sc4dt1PDSYt1CHpRQ!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3DLIYo6Sc4dt1PDSYt1CHpRQ%26cb_client%3Dsearch.gws-prod.gps%26w%3D86%26h%3D86%26yaw%3D7.111442%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!4m6!3m5!1s0x89c6b185e03608db:0x6de3abd8c9960cb3!8m2!3d40.1160729!4d-75.066978!10e5"
521 Wyndmoor Ave Glenside PA 19038.jpg,521 Wyndmoor Ave,Glenside,PA,19038,2022 Google,19-Oct,Picture,"https://www.google.com/maps/place/521+Wyndmoor+Ave,+Wyndmoor,+PA+19038/@40.0790283,-75.193926,3a,75y,317.96h,90t/data=!3m7!1e1!3m5!1src7Rt6W-ICeLzJr7j_QIjw!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3Drc7Rt6W-ICeLzJr7j_QIjw%26cb_client%3Dsearch.gws-prod.gps%26w%3D86%26h%3D86%26yaw%3D317.95813%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!4m5!3m4!1s0x89c6b986a2ddaa9d:0xc49fc6f0bd2d0f7c!8m2!3d40.0792117!4d-75.1941397"
522 Abington Ave Glenside PA 19038.jpg,522 Abington Ave,Glenside,PA,19038,2022 Google,18-Aug,Picture,"https://www.google.com/maps/place/522+Abington+Ave,+Glenside,+PA+19038/@40.1072448,-75.1406861,3a,75y,321.55h,90t/data=!3m7!1e1!3m5!1sbx8S54xkB_xF37MkdnKxUA!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3Dbx8S54xkB_xF37MkdnKxUA%26cb_client%3Dsearch.gws-prod.gps%26w%3D86%26h%3D86%26yaw%3D321.54895%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!4m5!3m4!1s0x89c6b08fdb321927:0x8b89d011c63b64d3!8m2!3d40.1074653!4d-75.1409107"
522 Bethlehem Pike Glenside PA 19038.jpg,522 Bethlehem Pike,Glenside,PA,19038,2022 Google,19-Oct,Picture,"https://www.google.com/maps/place/522+Bethlehem+Pike,+Erdenheim,+PA+19038/@40.0905404,-75.214626,3a,75y,59.2h,90t/data=!3m7!1e1!3m5!1scVNsWm5UqljQzgumQkmIHw!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3DcVNsWm5UqljQzgumQkmIHw%26cb_client%3Dsearch.gws-prod.gps%26w%3D86%26h%3D86%26yaw%3D59.20428%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!4m5!3m4!1s0x89c6bbd992be9add:0x7b61c04db5350985!8m2!3d40.0906232!4d-75.2144516"
522 Central Ave Glenside PA 19038.jpg,522 Central Ave,Glenside,PA,19038,2022 Google,18-Sep,Picture,"https://www.google.com/maps/place/522+Central+Ave,+Glenside,+PA+19038/@40.117817,-75.1600906,3a,75y,308.88h,90t/data=!3m7!1e1!3m5!1sOz6hp_IXb7uY5APb5OGTNQ!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3DOz6hp_IXb7uY5APb5OGTNQ%26cb_client%3Dsearch.gws-prod.gps%26w%3D86%26h%3D86%26yaw%3D308.87625%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!4m5!3m4!1s0x89c6ba7e75964b3b:0x26fcaefbad2a565b!8m2!3d40.1179288!4d-75.1602726"
522 Cresheim Valley Rd Glenside PA 19038.jpg,522 Cresheim Valley Rd,Glenside,PA,19038,2022 Google,19-Oct,Picture,"https://www.google.com/maps/place/522+Cresheim+Valley+Rd,+Wyndmoor,+PA+19038/@40.0794487,-75.195539,3a,75y,116.33h,90t/data=!3m7!1e1!3m5!1s-hqm3bRwZ-wJKF3pT_x_UA!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3D-hqm3bRwZ-wJKF3pT_x_UA%26cb_client%3Dsearch.gws-prod.gps%26w%3D86%26h%3D86%26yaw%3D116.33038%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!4m5!3m4!1s0x89c6b986adb50b67:0xfd0351707e29da06!8m2!3d40.0793031!4d-75.1951427"
522 Highland Ave Glenside PA 19038.jpg,522 Highland Ave,Glenside,PA,19038,2022 Google,18-Aug,Picture,"https://www.google.com/maps/place/522+Highland+Ave,+Glenside,+PA+19038/@40.1038898,-75.1368831,3a,75y,305.57h,90t/data=!3m7!1e1!3m5!1sBtj7wZ_V_6TmQ71gXSAuJg!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3DBtj7wZ_V_6TmQ71gXSAuJg%26cb_client%3Dsearch.gws-prod.gps%26w%3D86%26h%3D86%26yaw%3D305.57388%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!4m5!3m4!1s0x89c6b09180896dd1:0xf6251ca87f86f117!8m2!3d40.1040051!4d-75.1370938"
522 Jarden Rd Glenside PA 19038.jpg,522 Jarden Rd,Glenside,PA,19038,2022 Google,19-Oct,Picture,"https://www.google.com/maps/place/522+Jarden+Rd,+Wyndmoor,+PA+19038/@40.0755139,-75.1883888,3a,75y,151.66h,90t/data=!3m7!1e1!3m5!1sWnQ4gnvv1Kw9MlBKTp80RA!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3DWnQ4gnvv1Kw9MlBKTp80RA%26cb_client%3Dsearch.gws-prod.gps%26w%3D86%26h%3D86%26yaw%3D151.66002%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!4m5!3m4!1s0x89c6b98f9fa72eed:0x9817189e949bfc9e!8m2!3d40.0752551!4d-75.1882065"
522 Maple Ave Glenside PA 19038.jpg,522 Maple Ave,Glenside,PA,19038,2022 Google,18-Sep,Picture,"https://www.google.com/maps/place/522+Maple+Ave,+Glenside,+PA+19038/@40.1168664,-75.1585139,3a,75y,303.86h,90t/data=!3m7!1e1!3m5!1sopx22joFwsKwwI8nOP5JBA!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3Dopx22joFwsKwwI8nOP5JBA%26cb_client%3Dsearch.gws-prod.gps%26w%3D86%26h%3D86%26yaw%3D303.86435%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!4m5!3m4!1s0x89c6ba7e5e9d7c5f:0xdbabce02903b8ebe!8m2!3d40.1169712!4d-75.1587107"
522 Melody Ln Glenside PA 19038.jpg,522 Melody Ln,Glenside,PA,19038,2022 Google,18-Aug,Picture,"https://www.google.com/maps/place/522+Melody+Ln,+Glenside,+PA+19038/@40.104451,-75.1376443,3a,75y,307.67h,90t/data=!3m7!1e1!3m5!1s5cwdtZAuOxZ2Ewesf_pxPA!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3D5cwdtZAuOxZ2Ewesf_pxPA%26cb_client%3Dsearch.gws-prod.gps%26w%3D86%26h%3D86%26yaw%3D307.66602%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!4m5!3m4!1s0x89c6b09190651861:0x6255def68a92c1a0!8m2!3d40.104599!4d-75.1378919"
522 Montier Rd Glenside PA 19038.jpg,522 Montier Rd,Glenside,PA,19038,2022 Google,18-Oct,Picture,"https://www.google.com/maps/place/522+Montier+Rd,+Glenside,+PA+19038/@40.1034593,-75.1632131,3a,75y,182.72h,90t/data=!3m7!1e1!3m5!1s3xaAeAUBUifUVXsoHj8e9Q!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3D3xaAeAUBUifUVXsoHj8e9Q%26cb_client%3Dsearch.gws-prod.gps%26w%3D86%26h%3D86%26yaw%3D182.71819%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!4m5!3m4!1s0x89c6ba73b4ef1561:0x812eaa95752cb360!8m2!3d40.1032679!4d-75.1632253"
522 Newell Dr Huntingdon Valley PA 19006.jpg,522 Newell Dr,Huntingdon Valley,PA,19006,2022 Google,18-Oct,Picture,"https://www.google.com/maps/place/522+Newell+Dr,+Huntingdon+Valley,+PA+19006/@40.1382193,-75.0441444,3a,75y,213.3h,90t/data=!3m7!1e1!3m5!1srCbeICzp6gJ9Vgy7-4f_xg!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3DrCbeICzp6gJ9Vgy7-4f_xg%26cb_client%3Dsearch.gws-prod.gps%26w%3D86%26h%3D86%26yaw%3D213.30429%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!4m6!3m5!1s0x89c6b20e97fa53af:0x62e05718f88464cd!8m2!3d40.1379856!4d-75.0443446!10e5"
