filename,address,city,state,zipcode,map_year,image_captured_date,image_type,link
0 Coolidge Ave Abington PA 19001.jpg,0 Coolidge Ave,Abington,PA,19001,2022 Google,18-Aug,Picture,"https://www.google.com/maps/place/Coolidge+Ave,+OGONTZ+CAMPUS,+PA+19001/@40.1405722,-75.1298025,3a,75y,37.81h,90t/data=!3m7!1e1!3m5!1sRVEnw9zYVZR2L8kDdb7WRw!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3DRVEnw9zYVZR2L8kDdb7WRw%26cb_client%3Dsearch.gws-prod.gps%26w%3D86%26h%3D86%26yaw%3D37.814754%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!4m5!3m4!1s0x89c6b03ddddbaaad:0x5924647cda1dd0ba!8m2!3d40.138383!4d-75.1329067"
0 Creek Rd Huntingdon Valley PA 19006.jpg,0 Creek Rd,Huntingdon Valley,PA,19006,2022 Google,20-Sep,Picture,"https://www.google.com/maps/place/Creek+Road+Trail,+Huntingdon+Valley,+PA+19006/@40.1501367,-75.0769695,3a,87.6y,131.29h,90t/data=!3m8!1e2!3m6!1sAF1QipMduCnQbzVBCf4B9Gy6eADlJ8NP5bPzBsUuYy7y!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipMduCnQbzVBCf4B9Gy6eADlJ8NP5bPzBsUuYy7y%3Dw129-h86-k-no!7i2173!8i1440!4m5!3m4!1s0x89c6ae1d98c367cd:0x30ad30c17e0d1ecc!8m2!3d40.1434296!4d-75.076071"
0 Crescent Ave Glenside PA 19038.jpg,0 Crescent Ave,Glenside,PA,19038,2022 Google,19-Sep,Picture,"https://www.google.com/maps/place/Crescent+Ave,+Glenside,+PA+19038/@40.1083948,-75.1389758,3a,75y,111.26h,90t/data=!3m7!1e1!3m5!1sCrCu_I4DIgkOYy--ut3JHg!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3DCrCu_I4DIgkOYy--ut3JHg%26cb_client%3Dsearch.gws-prod.gps%26w%3D86%26h%3D86%26yaw%3D111.264404%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!4m5!3m4!1s0x89c6b08e44a20119:0x46af1962288157cb!8m2!3d40.1072112!4d-75.1389463"
0 Cricket Ave Glenside PA 19038.jpg,0 Cricket Ave,Glenside,PA,19038,2022 Google,19-Aug,Picture,"https://www.google.com/maps/place/Cricket+Ave,+Glenside,+PA+19038/@40.1186196,-75.1592961,3a,75y,123.04h,90t/data=!3m7!1e1!3m5!1szi-0Eb2bPFUbduuKGck8IA!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3Dzi-0Eb2bPFUbduuKGck8IA%26cb_client%3Dsearch.gws-prod.gps%26w%3D86%26h%3D86%26yaw%3D123.03556%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!4m5!3m4!1s0x89c6ba7e17c8ede9:0xb4a395d486258ebd!8m2!3d40.1134927!4d-75.1633953"
0 East Ave Glenside PA 19038.jpg,0 East Ave,Glenside,PA,19038,2022 Google,19-Sep,Picture,"https://www.google.com/maps/place/East+Ave,+Glenside,+PA+19038/@40.1053362,-75.1630353,3a,75y,294.23h,90t/data=!3m7!1e1!3m5!1sp8WKo8icfCXC8dXdO4_keQ!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3Dp8WKo8icfCXC8dXdO4_keQ%26cb_client%3Dsearch.gws-prod.gps%26w%3D86%26h%3D86%26yaw%3D294.23135%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!4m5!3m4!1s0x89c6ba7179d84ccf:0xc58fb64280a2a6b2!8m2!3d40.1053799!4d-75.1638607"
0 Easton Rd Glenside PA 19038.jpg,0 Easton Rd,Glenside,PA,19038,2022 Google,13-Sep,Picture,"https://www.google.com/maps/place/Easton+Rd,+Glenside,+PA/@40.1915471,-75.127619,3a,75y,303.46h,90t/data=!3m7!1e1!3m5!1spPO9w07Lr39FD6LQN6pmuw!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3DpPO9w07Lr39FD6LQN6pmuw%26cb_client%3Dsearch.gws-prod.gps%26w%3D86%26h%3D86%26yaw%3D303.45752%26pitch%3D0%26thumbfov%3D100!7i13312!8i6656!4m5!3m4!1s0x89c6afa10c87033b:0xb7191cf374452321!8m2!3d40.1022443!4d-75.1521129"
0 Edge Hill Rd Abington PA 19001.jpg,0 Edge Hill Rd,Abington,PA,19001,2022 Google,18-Aug,Picture,"https://www.google.com/maps/place/Edge+Hill+Rd,+OGONTZ+CAMPUS,+PA+19001/@40.1259001,-75.1232214,3a,75y,51.37h,90t/data=!3m7!1e1!3m5!1s7Bp6JJnSSmwGMBs08rPfTQ!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3D7Bp6JJnSSmwGMBs08rPfTQ%26cb_client%3Dsearch.gws-prod.gps%26w%3D86%26h%3D86%26yaw%3D51.370358%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!4m5!3m4!1s0x89c6b044e642fe0f:0xde95c3cc905f91ec!8m2!3d40.1223013!4d-75.1274346"
0 Edge Hill Rd Glenside PA 19038.jpg,0 Edge Hill Rd,Glenside,PA,19038,2022 Google,18-Aug,Picture,"https://www.google.com/maps/place/Edge+Hill+Rd,+Glenside,+PA/@40.1259001,-75.1232214,3a,75y,51.37h,90t/data=!3m7!1e1!3m5!1s7Bp6JJnSSmwGMBs08rPfTQ!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3D7Bp6JJnSSmwGMBs08rPfTQ%26cb_client%3Dsearch.gws-prod.gps%26w%3D86%26h%3D86%26yaw%3D51.370358%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!4m5!3m4!1s0x89c6b044e642fe0f:0xde95c3cc905f91ec!8m2!3d40.1113368!4d-75.1572153"
0 Edgehill Rd Huntingdon Valley PA 19006.jpg,0 Edgehill Rd,Huntingdon Valley,PA,19006,2022 Google,18-Aug,Picture,"https://www.google.com/maps/place/Edge+Hill+Rd,+Huntingdon+Valley,+PA+19006/@40.1259001,-75.1232214,3a,75y,51.37h,90t/data=!3m7!1e1!3m5!1s7Bp6JJnSSmwGMBs08rPfTQ!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3D7Bp6JJnSSmwGMBs08rPfTQ%26cb_client%3Dsearch.gws-prod.gps%26w%3D86%26h%3D86%26yaw%3D51.370358%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!4m6!3m5!1s0x89c6b044e642fe0f:0xde95c3cc905f91ec!8m2!3d40.1380593!4d-75.0998405!10e5"
0 Elm Ave Glenside PA 19038.jpg,0 Elm Ave,Glenside,PA,19038,2022 Google,18-Sep,Picture,"https://www.google.com/maps/place/Elm+Ave,+Glenside,+PA+19038/@40.1115525,-75.160558,3a,75y,143.78h,90t/data=!3m7!1e1!3m5!1s6SBUaTiHjpAA-2Y9mspf7A!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3D6SBUaTiHjpAA-2Y9mspf7A%26cb_client%3Dsearch.gws-prod.gps%26w%3D86%26h%3D86%26yaw%3D143.78194%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!4m5!3m4!1s0x89c6ba7987f2f4fb:0x7ef94d05ad738037!8m2!3d40.1116744!4d-75.1603628"
0 Fern Rd Glenside PA 19038.jpg,0 Fern Rd,Glenside,PA,19038,2022 Google,18-Aug,Picture,"https://www.google.com/maps/place/Fern+Rd,+Glenside,+PA+19038/@40.110708,-75.1394531,3a,75y,230.79h,90t/data=!3m7!1e1!3m5!1sTLk9xOZaE12AR4-OOQXUUQ!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3DTLk9xOZaE12AR4-OOQXUUQ%26cb_client%3Dsearch.gws-prod.gps%26w%3D86%26h%3D86%26yaw%3D230.78827%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!4m5!3m4!1s0x89c6b08edc19dd4b:0x9b2b549041bd849f!8m2!3d40.1106096!4d-75.1392497"
0 Fettersmill Rd Huntingdon Valley PA 19006.jpg,0 Fettersmill Rd,Huntingdon Valley,PA,19006,2022 Google,22-Jun,Picture,"https://www.google.com/maps/place/Fetters+Mill+Rd,+Huntingdon+Valley,+PA+19006/@40.1277526,-75.0691397,3a,75y,134.8h,90t/data=!3m7!1e1!3m5!1suXyqWakVfhksNdCgt2UIkg!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3DuXyqWakVfhksNdCgt2UIkg%26cb_client%3Dsearch.gws-prod.gps%26w%3D86%26h%3D86%26yaw%3D134.80124%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!4m6!3m5!1s0x89c6b18ccb4a19b5:0x340b3386eecfee6f!8m2!3d40.1289026!4d-75.0682818!10e5"
0 Fitzwatertown Rd Dresher PA 19038.jpg,0 Fitzwatertown Rd,Dresher,PA,19038,2022 Google,18-Aug,Picture,"https://www.google.com/maps/place/Fitzwatertown+Rd,+Dresher,+PA/@40.142396,-75.1393538,3a,75y,37.47h,90t/data=!3m7!1e1!3m5!1sAp92RP7Fwd-44jAdWJLxSg!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3DAp92RP7Fwd-44jAdWJLxSg%26cb_client%3Dsearch.gws-prod.gps%26w%3D86%26h%3D86%26yaw%3D37.473816%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!4m5!3m4!1s0x89c6b0117037e3a3:0x67935c10434345e5!8m2!3d40.1333066!4d-75.1515754"
0 Garden Rd Glenside PA 19038.jpg,0 Garden Rd,Glenside,PA,19038,2022 Google,19-Sep,Picture,"https://www.google.com/maps/place/Garden+Rd,+Glenside,+PA+19038/@40.1116911,-75.1409166,3a,75y,4.13h,90t/data=!3m7!1e1!3m5!1sETCNpCDeyKqcq5HmUXju4g!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3DETCNpCDeyKqcq5HmUXju4g%26cb_client%3Dsearch.gws-prod.gps%26w%3D86%26h%3D86%26yaw%3D4.1264777%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!4m5!3m4!1s0x89c6b08f33a0cd23:0xd26b595f4a26e8c9!8m2!3d40.1116783!4d-75.1409179"
0 Hamel Ave Glenside PA 19038.jpg,0 Hamel Ave,Glenside,PA,19038,2022 Google,19-Sep,Picture,"https://www.google.com/maps/place/Hamel+Ave,+Glenside,+PA+19038/@40.1160092,-75.1583866,3a,75y,358.4h,90t/data=!3m7!1e1!3m5!1sv6gTMS7sRt60PwBkmw_UYQ!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3Dv6gTMS7sRt60PwBkmw_UYQ%26cb_client%3Dsearch.gws-prod.gps%26w%3D86%26h%3D86%26yaw%3D358.39853%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!4m5!3m4!1s0x89c6ba7ef1ce6897:0x5bd4e7a46e786c69!8m2!3d40.1113212!4d-75.1631427"
0 Harrison Ave Glenside PA 19038.jpg,0 Harrison Ave,Glenside,PA,19038,2022 Google,18-Oct,Picture,"https://www.google.com/maps/place/Harrison+Ave,+Glenside,+PA+19038/@40.099261,-75.1612206,3a,75y,189.6h,90t/data=!3m7!1e1!3m5!1sIEX9ce8qnZO2DwjwWl8H1A!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3DIEX9ce8qnZO2DwjwWl8H1A%26cb_client%3Dsearch.gws-prod.gps%26w%3D86%26h%3D86%26yaw%3D189.59526%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!4m5!3m4!1s0x89c6ba0cb19f4bed:0x3ad7684b7a296fb2!8m2!3d40.0976059!4d-75.1589207"
0 Hazel Ave Glenside PA 19038.jpg,0 Hazel Ave,Glenside,PA,19038,2022 Google,18-Sep,Picture,"https://www.google.com/maps/place/Hazel+Ave,+Glenside,+PA+19038/@40.1140622,-75.1565497,3a,75y,293.24h,90t/data=!3m7!1e1!3m5!1saAJKUhQ_H5sQ5D_X9F1TfQ!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3DaAJKUhQ_H5sQ5D_X9F1TfQ%26cb_client%3Dsearch.gws-prod.gps%26w%3D86%26h%3D86%26yaw%3D293.2429%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!4m5!3m4!1s0x89c6ba7f3259230b:0x9683146bd9d6d23e!8m2!3d40.113383!4d-75.1554719"
0 Ivy Hill Rd Glenside PA 19038.jpg,0 Ivy Hill Rd,Glenside,PA,19038,2022 Google,19-Oct,Picture,"https://www.google.com/maps/place/Ivy+Hill+Rd,+Erdenheim,+PA+19038/@40.0786868,-75.1824438,3a,75y,226.14h,90t/data=!3m7!1e1!3m5!1splyGFHIinymA3zCl3caMcA!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3DplyGFHIinymA3zCl3caMcA%26cb_client%3Dsearch.gws-prod.gps%26w%3D86%26h%3D86%26yaw%3D226.13602%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!4m5!3m4!1s0x89c6b98bc12f7775:0xd27b40982b27c0c8!8m2!3d40.0788371!4d-75.1823271"
0 Jackson Ave Glenside PA 19038.jpg,0 Jackson Ave,Glenside,PA,19038,2022 Google,19-Sep,Picture,"https://www.google.com/maps/place/Jackson+Ave,+Erdenheim,+PA+19038/@40.1157398,-75.1743877,3a,75y,45.04h,90t/data=!3m7!1e1!3m5!1sl-Cuk5Tzc-Nt5oqd_4U0DQ!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3Dl-Cuk5Tzc-Nt5oqd_4U0DQ%26cb_client%3Dsearch.gws-prod.gps%26w%3D86%26h%3D86%26yaw%3D45.03887%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!4m5!3m4!1s0x89c6ba66d1ad25eb:0xd7623dbe13f89c4d!8m2!3d40.1150496!4d-75.1750867"
0 Jenkintown Rd Glenside PA 19038.jpg,0 Jenkintown Rd,Glenside,PA,19038,2022 Google,19-Sep,Picture,"https://www.google.com/maps/place/Jenkintown+Rd,+Glenside,+PA/@40.1129454,-75.1500967,3a,75y,125.98h,90t/data=!3m7!1e1!3m5!1s07zPS55urCIrZ1AR9tm-Fw!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3D07zPS55urCIrZ1AR9tm-Fw%26cb_client%3Dsearch.gws-prod.gps%26w%3D86%26h%3D86%26yaw%3D125.97688%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!4m5!3m4!1s0x89c6b083e166adbf:0x9b942be98689bcc7!8m2!3d40.1076106!4d-75.1436755"
0 Kirkwood Ave Huntingdon Valley PA 19006.jpg,0 Kirkwood Ave,Huntingdon Valley,PA,19006,2022 Google,14-Aug,Picture,"https://www.google.com/maps/place/Kirkwood+Ave,+Bryn+Athyn,+PA+19006/@40.0935427,-75.095517,3a,75y,281.51h,90t/data=!3m7!1e1!3m5!1ssHSoTcd1-1XUEB3FtKVyvA!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3DsHSoTcd1-1XUEB3FtKVyvA%26cb_client%3Dsearch.gws-prod.gps%26w%3D86%26h%3D86%26yaw%3D281.50812%26pitch%3D0%26thumbfov%3D100!7i13312!8i6656!4m6!3m5!1s0x89c6b11779aa9f8b:0x5086d7d97c1f2116!8m2!3d40.0927868!4d-75.0961997!10e5"
0 Limekiln Pike Glenside PA 19038.jpg,0 Limekiln Pike,Glenside,PA,19038,2022 Google,14-Sep,Picture,"https://www.google.com/maps/place/Limekiln+Pike,+Glenside,+PA/@40.1575087,-75.1742805,3a,75y,130.35h,90t/data=!3m7!1e1!3m5!1sXgwc7-tpaqeT_GYl0AdUzw!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3DXgwc7-tpaqeT_GYl0AdUzw%26cb_client%3Dsearch.gws-prod.gps%26w%3D86%26h%3D86%26yaw%3D130.34627%26pitch%3D0%26thumbfov%3D100!7i13312!8i6656!4m5!3m4!1s0x89c6bab438ff9b81:0x559d131c554377c!8m2!3d40.1027618!4d-75.1639114"
0 Locust Rd Glenside PA 19038.jpg,0 Locust Rd,Glenside,PA,19038,2022 Google,18-Sep,Picture,"https://www.google.com/maps/place/Locust+Rd,+Glenside,+PA+19038/@40.1122823,-75.1574402,3a,75y,45.46h,90t/data=!3m7!1e1!3m5!1sXv6idfPyK2b7b1_FeZW9LA!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3DXv6idfPyK2b7b1_FeZW9LA%26cb_client%3Dsearch.gws-prod.gps%26w%3D86%26h%3D86%26yaw%3D45.457775%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!4m5!3m4!1s0x89c6ba78e27ac41d:0x1111ac18214707b8!8m2!3d40.1122513!4d-75.1575147"
0 Manor House Ln Huntingdon Valley PA 19006.jpg,0 Manor House Ln,Huntingdon Valley,PA,19006,2022 Google,18-Aug,Picture,"https://www.google.com/maps/place/Manor+House+Ln,+Huntingdon+Valley,+PA+19006/@40.1376,-75.1021463,3a,75y,9.34h,90t/data=!3m7!1e1!3m5!1seKEMnort1Ja9oBKGqVm9LA!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3DeKEMnort1Ja9oBKGqVm9LA%26cb_client%3Dsearch.gws-prod.gps%26w%3D86%26h%3D86%26yaw%3D9.339829%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!4m6!3m5!1s0x89c6b1cc1e401f77:0xbf9c42fd331f7499!8m2!3d40.1376667!4d-75.1023628!10e5"
0 Maple Ave Glenside PA 19038.jpg,0 Maple Ave,Glenside,PA,19038,2022 Google,12-Sep,Picture,"https://www.google.com/maps/place/Maple+Ave,+Glenside,+PA/@40.1202695,-75.1552022,3a,75y,309.96h,90t/data=!3m7!1e1!3m5!1s6h598vXvUo6Q-acwgZg32A!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3D6h598vXvUo6Q-acwgZg32A%26cb_client%3Dsearch.gws-prod.gps%26w%3D86%26h%3D86%26yaw%3D309.95605%26pitch%3D0%26thumbfov%3D100!7i13312!8i6656!4m5!3m4!1s0x89c6ba803baf40e7:0x3f9c5bc64eebb35f!8m2!3d40.1125864!4d-75.1628439"
